Leg Key,Origin Port Key,Destination Port Key,Leg Miles
1723,1414,2248,5145.347231472055
1724,2248,62,5466.262147771292
1725,62,3822,5173.705439326961
1726,3822,3825,614.5230133360999
1727,1385,2280,5667.876238792845
1728,2280,2041,2216.247965694516
1729,2041,670,3519.7248088524448
1730,185,3357,4110.978153819575
1731,3357,1403,4240.727362845772
1732,1403,1026,1262.5024240218277
1733,1026,232,4040.4835774495414
1734,2234,2804,1390.9341724819267
1735,2804,62,4322.171266969357
1736,62,3836,6199.2909386620595
1737,3836,3825,1888.1926591767854
1738,389,1713,3315.1607387736613
1739,1713,34,4683.190362114518
1740,34,2054,3678.4435173890674
1741,2054,1481,1658.094928758797
1742,3222,3155,1815.4897929091383
1743,3155,3823,5429.381623145997
1744,2111,35,2596.0080207748783
1745,35,202,5727.482961988999
1746,202,3832,779.7979731508564
1747,2598,673,1066.0043738953254
1748,673,1950,653.6707952636584
1749,1950,3831,6876.47895955564
1750,830,1793,439.7414486877521
1751,1793,4183,6836.270244768161
1752,4183,127,7758.829987239915
1753,127,670,3836.316761545752
1754,2279,1414,652.0804910680055
1755,1414,1481,3170.7442949932265
1756,34,2652,3708.4206682918466
1757,2652,2279,1253.3837822699056
1758,2279,3824,4472.624291597801
1759,2248,2079,4565.5571473848695
1760,2079,522,9315.616105800738
1761,522,1409,2920.3500076770065
1762,1409,3826,2759.2047186725936
1763,1692,801,7650.703468665535
1764,801,3821,3623.9447796878662
1765,891,4269,2505.991374719706
1766,4269,4265,138.2185309899239
1767,4265,1480,2108.891786268523
1768,1598,4183,9425.620647213798
1769,4183,4215,3176.056507986523
1770,4215,388,2545.0569651195237
1771,388,2199,2290.9236796544888
1772,3354,4183,6776.922453144526
1773,4183,2353,3740.37975460808
1774,2353,3830,1370.9443135471229
1775,3066,390,6952.3332067449155
1776,390,233,3389.6378762033546
1777,233,3828,2963.8408420768815
1778,3828,668,7689.712711803873
1779,2635,2111,5562.882523461571
1780,2111,2493,3380.17829568547
1781,2493,4249,2453.2621704533567
1782,4249,1949,1708.5429309667425
1783,1949,3832,7345.742416080587
1784,182,1691,2724.7281553354255
1785,1691,2091,1970.0911358990577
1786,2091,890,2660.3314146297575
1787,890,3827,7245.311120966756
1788,3827,1951,6545.425013094378
1789,2072,2858,5070.0434681305505
1790,2858,182,2382.97204580912
1791,3357,2493,4130.814233986676
1792,4249,1953,1932.674289799686
1793,1953,2743,4262.824921464494
1794,2743,233,6305.100687014666
1795,62,3817,6241.226697683121
1796,3817,3832,2337.0163727614913
1797,3832,3819,1415.1048346363048
1798,198,4265,2817.501415628788
1799,4265,1014,1069.931075673192
1800,1014,3820,7690.270451920938
1801,3820,3831,2414.890834106735
1802,1164,3353,453.2875313611213
1803,3353,3834,4867.660133483318
1804,3834,3830,264.8775536956893
1805,3056,1692,4452.050485475837
1806,1692,2165,2453.073576544215
1807,2165,3822,8772.805201554569
1808,522,2907,5978.365331187509
1809,2907,3823,4177.338665192536
1810,818,2176,4539.774415729581
1811,2176,671,8017.251456103563
1812,2839,3057,6971.8810886364
1813,3057,2857,1090.3128966727058
1814,2857,2635,4972.256040826812
1815,2635,3119,1204.794688798952
1816,3119,3828,4801.594818910923
1817,2332,4266,8638.147806767256
1818,2597,2743,4986.167327876035
1819,2743,671,4522.581348669882
1820,2165,389,8585.820852976154
1821,389,801,2690.8957130175586
1822,801,232,3154.637713496092
1823,2813,1095,4193.884730076774
1824,1095,1480,4004.641021273284
1825,3057,232,11376.177330801926
1826,232,3825,4990.191913074134
1827,935,1013,2189.148747530514
1828,1013,2486,1583.3115604594216
1829,2486,670,3140.1578821258654
1830,670,672,994.5165459937658
1831,185,3824,2828.2326316838116
1832,3824,3834,786.2640670418958
1833,3834,666,7943.641225177362
1834,2597,182,1868.539130870653
1835,182,3836,7747.562794817775
1836,2141,391,9003.571346712328
1837,391,858,1750.9268084598527
1838,858,3828,995.1863380690792
1839,3828,232,4635.514096224703
1840,2947,3821,8415.233799216132
1841,3821,3823,1634.8738983659903
1842,3066,2906,4450.577616174977
1843,2906,2280,881.0335690419186
1844,2280,3827,4315.650304122269
1845,3827,1949,6700.15787362587
1846,62,2839,5251.281013287065
1847,2839,673,7239.748824978279
1848,673,1949,558.1500713582973
1849,2079,891,6228.887077517962
1850,891,2742,5195.612444091895
1851,2742,669,3785.793143960745
1852,1480,1951,3864.346610724787
1853,2839,998,7438.2642517455615
1854,998,986,1639.28231142435
1855,986,2199,1669.5384650008975
1856,2199,233,2983.0155039298293
1857,1795,801,5755.55479638207
1858,801,3831,2284.6773340159466
1859,1598,3154,6772.03805963913
1860,3154,830,613.249744455923
1861,830,3823,4860.042785184179
1862,125,1325,9632.490474688268
1863,1325,1480,3660.2697789764766
1864,283,2905,2851.4919793757763
1865,2905,986,3987.989060036554
1866,986,3832,1339.199970472561
1867,2682,2222,3653.024398050138
1868,2222,277,4985.028548450214
1869,277,1481,2257.763416444654
1870,2597,3154,5471.764015361812
1871,273,3357,1603.009694573854
1872,3357,3821,4403.3517132472
1873,3821,1950,5284.102010679467
1874,523,1397,2655.2687126935066
1875,1397,389,3331.994869304808
1876,389,670,7409.65457861042
1877,986,1385,1480.4872370890896
1878,1385,4192,7210.65437062844
1879,4192,2598,3938.3981223989663
1880,2598,668,1151.2123645337663
1881,668,1481,2704.835738929708
1882,3119,2173,4568.278335186615
1883,2173,3826,3892.784383647361
1884,3826,231,6684.2412764255
1885,2652,2635,1639.5942955357325
1886,2635,2487,3052.46928621036
1887,2487,1480,1260.39805237914
1888,3154,4265,2095.9176626791373
1889,4265,669,4890.505722010848
1890,801,1014,6985.943798513087
1891,1014,2677,1086.8225919459385
1892,2677,182,2543.3195243940495
1893,182,2199,9613.746904139187
1894,3066,1261,4645.520570671031
1895,1261,3831,3462.0444678447016
1896,3831,3829,979.9513416870944
1897,2332,283,9707.45468346606
1898,283,3355,3461.3641421685334
1899,3355,1026,5338.873541239548
1900,1026,3824,1882.6509362284798
1901,2044,3357,4651.845721018118
1902,3357,3828,3795.0069389662845
1903,2165,2176,6096.816130810724
1904,2176,2041,4235.3349540651
1905,2041,1953,4286.229031737905
1906,1953,3829,7192.008569837271
1907,390,1740,4618.960977821158
1908,1740,171,1535.1907550289645
1909,171,3184,1990.3397202245676
1910,3184,1951,4252.013401953233
1911,1951,232,11612.542583771734
1912,2091,1325,544.0428894698823
1913,1325,2795,1805.5653420110118
1914,2795,2256,2767.786358192847
1915,2256,1597,3145.7402038250625
1916,1597,668,2349.9954658537026
1917,3050,1951,5222.748877084587
1918,1951,231,12074.974083782077
1919,3085,522,11532.261657610834
1920,522,3834,3995.4792747333754
1921,671,666,435.83237025010646
1922,3154,1953,5365.096437372001
1923,1953,666,1122.2154845651098
1924,182,3357,5211.444706535349
1925,3357,3829,3957.7951708829337
1926,2815,4269,4258.5615251593945
1927,4265,171,2932.730522213788
1928,171,3353,669.591909184239
1929,3353,3827,4167.69439013019
1930,1163,2054,2818.819946139455
1931,2054,673,4332.952968895501
1932,1599,1162,6524.013046547253
1933,1162,3834,4935.9138806057135
1934,2815,2198,9160.398390308468
1935,3154,3354,1561.8819036444097
1936,3354,3832,3803.137208748477
1937,891,3184,4060.4168968740955
1938,3184,2551,8258.672312780947
1939,2551,3829,2637.1453330582494
1940,1684,1260,2808.0384540227274
1941,1260,1163,275.59662652499605
1942,1163,3819,5234.0934339851765
1943,198,2803,1370.3792591933
1944,2803,1409,4643.2797003290325
1945,1409,232,3947.677671414836
1946,391,3199,4227.063246683031
1947,3199,1950,4886.027839174431
1948,3355,1412,5121.873170027972
1949,1412,1951,8098.441980655393
1950,523,802,2884.973059236473
1951,802,1326,5915.680277056105
1952,1326,1740,814.7766222796533
1953,1740,1953,5433.156613855498
1954,1953,3827,6488.554889401642
1955,2222,4214,5724.054132689111
1956,4214,3829,2026.094542164878
1957,998,987,1635.8883283737457
1958,987,2905,4071.083494673765
1959,2905,191,753.8063364907532
1960,191,3831,3413.9372787388743
1961,3831,670,7818.078659243477
1962,1597,3000,7419.389273176221
1963,3000,1027,5779.083270132529
1964,1027,1409,214.65937469615938
1965,1409,3821,2914.1283999203683
1966,998,4214,1550.7687655724424
1967,4214,2111,7803.053208369457
1968,2111,2815,4044.6438841928402
1969,2815,1951,2938.5810260459098
1970,1951,671,1391.9025070707687
1971,126,182,4971.3590822746155
1972,182,3822,7963.532605696151
1973,4249,1482,1766.7816747238103
1974,1482,672,2866.8085729202585
1975,3056,390,7436.566811368958
1976,390,3827,1873.476586143075
1977,1600,3066,4162.591193674622
1978,3066,934,4823.351605555624
1979,934,3833,5318.015144317038
1980,2091,858,5600.929146135118
1981,858,3823,1580.8073864187995
1982,2044,1740,2489.932702199839
1983,171,2199,6097.768081549286
1984,2944,1225,3227.29312963397
1985,1225,390,4447.609822175341
1986,390,391,575.0357033021755
1987,391,3833,2821.713718094792
1988,1295,888,3237.3412547228572
1989,888,934,404.00798313389043
1990,934,668,5219.163020225719
1991,3084,1045,4979.551348927813
1992,1045,3829,4782.3001452476265
1993,2815,1013,4968.932943225931
1994,1013,1095,2310.9773422593553
1995,1095,3833,5303.851704291359
1996,202,2839,7589.855557299677
1997,2839,2256,5372.516759712891
1998,2256,3057,1763.8274951838082
1999,3057,1952,1677.8420961780816
2000,1952,3831,6322.951583952919
2001,2743,3084,4831.40045793048
2002,3084,1691,3531.640116768027
2003,1691,3359,3236.2368859208614
2004,3359,232,5907.023883303286
2005,3357,801,4803.002138483685
2006,801,3824,2372.619984167871
2007,3824,3835,885.339778634853
2008,2652,673,6792.602140347572
2009,673,125,5291.407601786942
2010,125,3827,9439.208576742445
2011,1714,2072,2429.3926672058333
2012,2072,125,8800.121703159693
2013,125,670,5178.886100207088
2014,670,667,335.3392825361483
2015,667,669,696.9556958014475
2016,2506,3084,10952.844795648683
2017,3084,1481,2012.985952681228
2018,1794,1599,5924.368895634616
2019,1599,127,2729.1523953358183
2020,127,231,8052.915306092956
2021,231,1949,12231.366981448069
2022,391,2353,2457.3841111124516
2023,2353,3099,5808.013016695151
2024,3099,2944,5368.951313739641
2025,2944,2815,1728.0425399865273
2026,2815,1481,2741.40821458158
2027,392,2682,7886.745076050556
2028,2682,2054,3395.737133843049
2029,2054,1480,2005.8552406177337
2030,1326,2636,1225.4363294256636
2031,2636,191,431.6376612207256
2032,191,2199,5680.436830213923
2033,1856,669,8827.48881798161
2034,669,667,696.9556958014475
2035,667,3827,7741.1163263771
2036,3155,2384,4861.84733270274
2037,2384,670,1630.1881046056212
2038,986,2234,3837.366062394613
2039,2234,1794,1314.3312585509766
2040,1794,673,5691.74437114712
2041,3066,171,4315.09358032458
2042,171,2256,4684.25953578981
2043,2256,672,1909.0633445321093
2044,672,3829,7669.440706905057
2045,1261,2905,813.9994745802928
2046,2905,2112,5440.128800247035
2047,2112,3085,4483.380417744134
2048,3085,182,830.3322298497654
2049,283,1013,2315.849996680202
2050,1013,1950,5587.456552226087
2051,3221,2493,756.739473060988
2052,2493,1598,4326.061941733201
2053,1598,673,2658.4945652742217
2054,673,3836,6243.776613270287
2055,2044,2858,6267.098932840569
2056,2858,3819,7118.565121181986
2057,3819,1951,7002.76754815246
2058,891,2636,4106.766850137758
2059,2636,1260,372.5631418728622
2060,1260,3822,3887.028172452626
2061,2506,2636,5901.819448359852
2062,2636,668,5158.743799672615
2063,2795,3155,1476.543677418435
2064,3155,2091,986.4357383583946
2065,2091,1793,956.6607544686275
2066,1793,3828,4516.1431367565965
2067,1014,3834,7346.315679218625
2068,3834,3827,807.3463324404989
2069,2551,2368,5612.643235496183
2070,2368,674,7421.328348367822
2071,3050,1414,1185.045820500764
2072,1414,3831,4053.7804494683105
2073,2198,1951,6269.682182123908
2074,2141,2255,868.5395631955777
2075,2255,2199,9912.907904452586
2076,1026,389,2437.5147213889086
2077,389,2834,7927.262877614623
2078,2834,1480,2403.1684083393698
2079,4249,2255,622.9267741722202
2080,2255,1326,4791.888810496445
2081,1326,3831,4596.782506173337
2082,2743,674,4202.994003151629
2083,674,2493,3289.785422978811
2084,2493,231,8681.430369675581
2085,15,4269,2681.033354175102
2086,4269,126,7092.112247157148
2087,126,666,4622.639544464611
2088,666,3834,7943.641225177362
2089,3834,1482,9491.375748391816
2090,2053,1296,7763.194997155009
2091,1296,2535,5430.702958800762
2092,2535,232,10554.089573197894
2093,2072,1599,4540.120328062786
2094,3057,3820,6952.660880309226
2095,191,2041,2161.1732517579826
2096,2041,2858,4038.613654893259
2097,2858,1952,798.4112328373018
2098,1164,2072,2074.5790153860034
2099,2072,671,4686.0392420845055
2100,2385,2804,7995.207527321152
2101,2804,1385,4976.686710603851
2102,1385,3829,1451.5161906310154
2103,3829,2198,1980.7704123778644
2104,1296,1326,8542.439061337656
2105,1326,15,824.2922487363992
2106,15,3825,4910.103061517836
2107,2176,2944,6401.525125741462
2108,2944,3222,1937.053079407399
2109,3222,2072,1336.7394646377088
2110,2072,883,123.75841875440415
2111,883,232,6414.449597097905
2112,190,1412,5446.299253915626
2113,1412,669,8703.213730209696
2114,1952,1480,4418.656393336513
2115,2332,4215,8320.317240932325
2116,4215,1403,809.7725393713175
2117,1403,3822,1545.535407312134
2118,3822,672,7226.013135830682
2119,672,1479,2836.7496958149995
2120,1397,1794,4863.660511379464
2121,1794,185,4632.221819911222
2122,185,2222,5471.737985985109
2123,2222,1480,3482.5675903357615
2124,2112,3153,4120.092565372501
2125,3153,2636,1288.69984618246
2126,2636,2173,4827.5402663718505
2127,2173,3827,2594.492383834497
2128,3056,3057,136.54450369148572
2129,3057,2062,5100.403154295514
2130,2062,818,6310.208095301791
2131,818,3823,2316.8978960510694
2132,2072,3356,2323.0343407301966
2133,3356,390,2250.7500053732197
2134,390,3825,1757.908131380813
2135,2535,3,8099.674919786299
2136,3,2486,2562.0788625495834
2137,2486,2255,2572.872579748605
2138,3084,669,1731.952492502359
2139,2256,830,4557.384431007118
2140,830,2653,1337.7185270086288
2141,2653,232,4945.0872958641
2142,232,1480,8332.544123195143
2143,2840,1714,6251.127250268543
2144,1714,388,2912.523486797836
2145,388,672,6961.506100818968
2146,2598,1599,1664.4026485560094
2147,1599,3221,3230.6341467267075
2148,3221,3829,7510.0278833808015
2149,2172,283,4785.318114544885
2150,283,171,3053.972173323435
2151,171,1480,4176.054118830524
2152,2906,1714,825.5967813980043
2153,1714,3833,5003.581454717408
2154,4269,1326,1969.865733094738
2155,1326,2947,4165.565513836038
2156,2947,668,3193.3733176722835
2157,2804,2906,1963.68721463419
2158,2906,3820,5594.483688850315
2159,3820,3836,359.2466471010168
2160,3836,3830,1564.8638677361678
2161,891,3084,6164.688384267742
2162,3084,3832,9025.989796264616
2163,2256,2840,5642.736782437678
2164,2840,1326,4820.578237853922
2165,1326,3828,5376.82686098102
2166,891,1325,3102.5179312033883
2167,1325,2072,840.8591607689191
2168,2072,2744,4984.586853194435
2169,2744,3826,4936.470794417817
2170,61,393,5379.5020352948595
2171,393,3831,195.22936443388025
2172,3831,273,4585.096343860375
2173,273,1597,7056.737914937496
2174,1597,669,2488.7538793306803
2175,2111,2,4601.1753598137775
2176,2,934,1157.5192561120275
2177,934,1225,1661.1862042679145
2178,1225,670,4000.341866176494
2179,1260,3354,357.49768010797277
2180,3354,801,4913.075956591267
2181,801,3820,3072.997661740465
2182,1952,673,1336.297500808587
2183,2165,4215,9406.45706419716
2184,4215,2198,3484.5439487288268
2185,2259,2091,4076.8211748809103
2186,2091,3354,1500.427715526162
2187,3354,1856,4685.56533442063
2188,1856,3814,1821.5491045291355
2189,3814,3826,1386.6657472867862
2190,1412,1225,7291.080926477945
2191,1225,392,5846.490481610058
2192,392,2199,2378.578003302518
2193,1692,3827,6916.598120777933
2194,3827,2199,1561.229737660277
2195,2142,2259,6555.214591874942
2196,2259,232,3640.1917224822905
2197,4183,2803,4231.816551678405
2198,2803,3823,4514.58482944971
2199,2259,2165,4429.945332063035
2200,2165,2384,4167.329676439212
2201,2384,987,8139.081172662779
2202,987,3824,1961.5628968257615
2203,3824,3823,471.16636306700804
2204,4249,2222,4607.565114889242
2205,2222,388,4508.338274949591
2206,388,3833,2456.4289546194013
2207,3833,3830,1612.2144123000376
2208,891,2280,4030.3991324076023
2209,2280,1953,5730.962689518231
2210,1296,3056,7252.714054407569
2211,3056,3184,4032.022390731359
2212,3184,3835,5947.7665668742875
2213,3835,2198,2328.7442924678394
2214,2112,2685,706.128702043884
2215,2685,1412,9967.17324209688
2216,1412,3356,5076.4555921955725
2217,3356,3829,3947.5780044055923
2218,890,2535,9005.336953518969
2219,2535,877,9519.067870164012
2220,877,3835,1480.0465705493052
2221,3221,3154,1854.697278983013
2222,273,2807,469.98220838764956
2223,2807,3001,1147.6070258982302
2224,3001,232,6562.71553797156
2225,3357,2041,2531.427830099204
2226,2041,1600,3991.0961420876793
2227,1600,1951,3025.0066882364013
2228,1951,668,655.4696778145084
2229,668,3834,7614.276448223381
2230,34,3001,4904.709446375789
2231,3001,2255,4943.2168560893315
2232,2255,1952,3097.804330392074
2233,1952,3828,6663.587976165801
2234,2653,2487,4002.2033478482076
2235,2487,1481,1173.7838755608057
2236,3222,3118,2773.974534906191
2237,3118,2653,1126.608455848937
2238,2653,3828,3788.1515634126263
2239,2906,2111,5414.843743105806
2240,2111,3085,4281.693798088145
2241,3085,667,1074.188647071852
2242,3084,2840,5759.410224818989
2243,2840,1325,4950.122476665782
2244,1325,2636,1099.1798130374716
2245,2636,986,4938.73724261715
2246,986,3833,3428.2749292463586
2247,283,198,445.88573816012376
2248,198,3828,5516.684687068924
2249,126,4249,4396.842883768078
2250,4249,666,821.7801393574919
2251,666,818,9561.930102352546
2252,818,3835,2365.4343701780963
2253,2079,283,6772.851361631799
2254,283,34,1195.4960767283135
2255,34,1692,3723.265175634063
2256,1692,668,4307.165893905084
2257,1296,2385,8472.585660875251
2258,2385,934,4819.84119937918
2259,934,1389,3440.4534638328328
2260,1389,1480,5957.312820442834
2261,830,3153,671.2271515023679
2262,3153,1691,1296.4799670375426
2263,1691,669,4084.785240602955
2264,669,1950,755.7584830970866
2265,198,1095,4010.748214784368
2266,1095,3827,4659.150927933236
2267,3827,3829,726.6994615409458
2268,1014,185,6051.204761014533
2269,185,668,9383.198129633734
2270,392,2141,8254.377786164641
2271,2141,668,2309.8091227480236
2272,3834,2259,8247.999960439614
2273,2259,1480,4859.485006913936
2274,2353,2906,5170.1428101683005
2275,2906,673,6449.0620355462115
2276,891,3838,8775.651460770052
2277,3838,233,4747.042340150369
2278,3354,391,3002.3417784505086
2279,391,3821,2447.677939716202
2280,3821,667,6528.051632636582
2281,890,667,7088.462486890029
2282,667,2506,10099.55781200247
2283,2506,3826,3449.3867034044056
2284,174,2486,7930.007527946459
2285,2255,182,552.8124714177699
2286,182,3833,7676.119741610739
2287,523,2535,9194.147341438062
2288,2535,802,9918.590345062019
2289,802,2165,9822.067719712053
2290,2165,1952,4893.860120614654
2291,3153,2234,2054.5588998690564
2292,2234,1714,1319.4619210426079
2293,1714,3822,3255.1228615905293
2294,3822,671,7939.836892592882
2295,283,830,2737.200394886437
2296,830,2384,5248.58128190478
2297,2384,3822,6602.936393858275
2298,1225,3084,4046.7135690687865
2299,669,3830,7729.501255923966
2300,858,1163,4646.354418162278
2301,1163,667,5911.649096350375
2302,3001,3084,5258.126040638022
2303,3084,671,1067.40469269395
2304,2248,2,4621.194776256682
2305,2,2807,159.34889250671716
2306,2807,2635,851.4779100342271
2307,2635,671,5266.515001238912
2308,1409,2907,5109.58103019973
2309,2907,198,2141.9369664657756
2310,198,2259,2433.297163355644
2311,2259,1481,5635.881835620095
2312,1481,671,2381.6672062641615
2313,2165,891,4228.302972774401
2314,891,125,8015.990597806975
2315,125,1950,5411.913181498128
2316,3085,2947,1498.5523683603406
2317,2947,673,3145.5726009303667
2318,673,233,10494.028442807037
2319,3056,34,7706.548453385732
2320,34,3358,4887.814670146528
2321,3358,3825,3826.543771016409
2322,2222,2653,1860.7733383705697
2323,2653,3827,4172.325943501585
2324,2944,1692,2506.2242997966773
2325,1692,2091,1933.8969458347524
2326,2091,1163,1408.5231845845829
2327,1163,3830,5235.8262244331645
2328,3830,3825,979.632932892275
2329,1026,2682,7067.373779878453
2330,2682,3154,3381.54952043236
2331,3154,3221,1854.697278983013
2332,3221,671,3639.6832910962726
2333,4266,1163,3619.55166447402
2334,1163,391,3098.2832808511052
2335,391,3823,983.4365510979483
2336,3823,3830,1301.7640321397153
2337,3056,2486,3936.957726938458
2338,2486,3154,2085.706631974299
2339,3154,4214,5810.708267149317
2340,4214,3828,1984.759927814691
2341,3828,3821,2190.0712213727356
2342,2255,3221,2777.198761610336
2343,3221,1856,8064.215740775108
2344,1856,3824,1868.9331444733496
2345,3221,1164,3388.770618555926
2346,1164,2353,5285.306706857859
2347,2353,2199,834.5140701685659
2348,3821,233,5108.46463999659
2349,1163,1261,253.35059727271693
2350,1261,672,5440.483384075646
2351,2526,2435,8176.604477763751
2352,2435,1480,4539.05963083751
2353,3353,3356,187.6468423668995
2354,3356,1951,5902.195206870555
2355,1951,1950,54.45122209331065
2356,801,1856,506.4345526480083
2357,1856,670,9598.869515661272
2358,125,2742,9234.76790041483
2359,2742,191,1706.0084370068948
2360,191,1481,3765.211331650337
2361,1481,672,2633.017871444959
2362,890,1794,3501.599631748824
2363,1794,668,5641.394477980698
2364,1684,2091,2239.1816227463523
2365,2091,391,4307.180942081842
2366,391,3831,193.35236539004984
2367,2140,1740,5369.930026037652
2368,1740,2101,1759.162038744711
2369,2101,2819,790.6829896453405
2370,2819,232,5920.335767586109
2371,126,890,7897.510451967426
2372,890,2858,7940.900302590485
2373,2858,2384,345.17286574738614
2374,2384,3832,6942.608539247938
2375,2858,3355,5687.581850417301
2376,3355,3818,4447.147976887867
2377,998,3833,3845.4724001345717
2378,35,2635,4203.657501881597
2379,2635,3825,4654.783777911314
2380,3825,3829,324.1471000060925
2381,3829,3821,2121.4766094913116
2382,2384,4269,5279.131619330686
2383,4269,1260,3117.514635742879
2384,1260,2551,6011.202850326379
2385,2551,2198,3550.4419351233487
2386,2198,3835,2328.7442924678394
2387,522,1856,2897.907901579113
2388,1856,2279,4968.971117789624
2389,2279,669,5345.06788672647
2390,1951,3837,7057.72420740376
2391,3056,2487,3940.0078911256146
2392,2487,3099,3966.972302330833
2393,3099,1259,3359.3361626616693
2394,1259,3829,4469.890920773801
2395,3829,670,8484.93455739132
2396,126,2677,6985.113937182827
2397,1793,668,5676.0319166995
2398,668,1954,563.9392343488396
2399,1385,1389,5201.8217801130995
2400,1389,2905,2378.7913109805672
2401,2905,934,1127.5480900515308
2402,934,669,5060.223731723099
2403,2907,1325,1416.2852117366333
2404,1325,2141,5452.068146843878
2405,182,2636,4472.364040366319
2406,2636,3831,3676.0712466754553
2407,1385,2384,7977.239005760676
2408,2384,2597,1561.105496299643
2409,2597,1951,1340.1143410539141
2410,1014,2742,2770.616846653635
2411,2742,3355,1797.8131613192334
2412,3355,3836,5117.862157642264
2413,3836,673,6243.776613270287
2414,3199,3817,5986.396315525165
2415,3817,3835,2239.5065135031537
2416,3835,3820,2047.1380749514417
2417,1409,185,1776.4456571307187
2418,185,2795,6944.657649980338
2419,670,1953,1733.0915505982853
2420,2256,2368,5799.3190495028
2421,2368,3821,7523.217544952839
2422,3821,3833,698.8255901452857
2423,2280,2810,941.517354907094
2424,2810,1481,3210.0890024769824
2425,1599,2907,6782.333421822061
2426,2907,3833,5839.6747508270755
2427,3118,1795,592.0870606051429
2428,1795,3824,5325.611486939572
2429,3824,127,10676.875062918683
2430,127,1481,5083.872488456535
2431,3353,1261,302.4270412653224
2432,1261,3119,959.3116826442388
2433,3119,3221,2787.1210986826695
2434,3221,1481,1293.7875108971666
2435,1481,1950,3216.034137501959
2436,2367,4214,4492.504763618622
2437,4214,3823,2590.5909676956817
2438,3823,1953,6589.689076655295
2439,1295,277,7135.776482923813
2440,277,2041,3854.7736155581847
2441,2041,389,5554.500074198684
2442,389,3830,1670.61553461783
2443,3830,3836,1564.8638677361678
2444,818,2840,7759.881188072479
2445,2840,2804,4366.965318991003
2446,2804,1326,2781.372626468872
2447,1326,1950,5809.0221273574425
2448,1950,3829,7281.955935479605
2449,2598,2597,251.99428942092356
2450,2597,3222,4122.2564798568355
2451,3222,2234,3852.024329910453
2452,2234,3834,4970.068910345849
2453,3834,3821,1827.8940148064607
2454,3155,3221,1817.3297243441782
2455,3221,668,3998.5433563852353
2456,668,3829,7706.461526910752
2457,2165,3050,3240.614528701785
2458,3050,2062,1607.7022728341215
2459,2062,3001,267.93144019251974
2460,3001,2199,5860.278360017292
2461,278,1713,6413.814786952038
2462,1713,3828,3694.8895222828655
2463,2685,2054,3462.630710460412
2464,2054,2804,4208.044554420573
2465,2804,3827,4848.468298958954
2466,3085,393,8352.77622327296
2467,393,3829,1140.4094858993192
2468,2812,190,3106.379104273661
2469,190,3824,4438.1542957216825
2470,2142,1013,5329.486472114124
2471,1013,233,6222.216071532729
2472,233,4215,1047.1467388422077
2473,4215,3823,2541.2177474923938
2474,2597,522,11648.307211195337
2475,522,3824,4685.715506480238
2476,2248,283,2633.3314469596457
2477,523,3835,4992.0148374799755
2478,15,391,3723.684003715716
2479,391,3826,2438.3841245751846
2480,1389,1479,6311.863697536582
2481,1479,2256,932.940147043751
2482,2256,2815,1497.1370564860904
2483,2815,2199,10620.562324467419
2484,61,1409,3813.2016978547217
2485,1409,3353,5196.028206908069
2486,3353,1259,440.98426149408374
2487,1259,1326,1344.2801672932183
2488,1326,1480,3632.9071997109236
2489,2332,2833,8336.965762899852
2490,2833,3118,3077.6418240480075
2491,3118,1094,1965.9248962394342
2492,1094,671,4908.53435147824
2493,671,3832,8295.981650296539
2494,35,2234,3073.8991268042137
2495,2234,3820,5706.169528397275
2496,3820,1949,6079.346913827988
2497,3358,2635,849.1908367401479
2498,2635,2816,6079.520427990047
2499,2816,1692,4168.160716275377
2500,1692,1480,2053.058775770946
2501,1164,202,3444.1820703796975
2502,202,3828,870.8348798186746
2503,2248,3355,5883.809045607407
2504,3355,3822,3389.6593809502538
2505,3822,2385,6399.019234934496
2506,2385,1950,571.126319557005
2507,522,2222,7765.160781567598
2508,2222,3084,4740.167966649704
2509,3084,1950,2406.973964846395
2510,3050,801,6854.627200942737
2511,801,3834,1836.9241932139828
2512,3834,1951,7066.170112663928
2513,2222,191,1100.111615577598
2514,191,1795,840.4195628423192
2515,1795,3107,5131.226712678116
2516,3107,232,2607.613192973345
2517,232,1951,11612.542583771734
2518,2063,2044,4288.242795724887
2519,2044,2944,2886.96603083856
2520,2944,672,3026.6303752878466
2521,2812,2804,440.5965605587153
2522,2804,1713,2758.6071116737876
2523,1713,4266,4002.2993905552557
2524,4266,3085,3438.2935035961277
2525,3085,668,1812.7815514748174
2526,3352,1684,3339.1183521159687
2527,1684,2044,2285.5348190740647
2528,2044,3084,4316.008295982521
2529,3084,182,872.7000717719449
2530,182,3820,8036.6536953738505
2531,1403,3833,3225.006146370187
2532,2043,2834,174.7672196579767
2533,2834,1691,2130.38735770498
2534,1691,1949,4713.159044642689
2535,1949,3821,5401.1143263927515
2536,3821,2198,1456.6485325146903
2537,2803,191,2799.5668239587435
2538,191,391,3257.052565742925
2539,391,3827,1337.6667284339806
2540,125,2493,6854.503682814227
2541,2493,3821,7379.546989706405
2542,2535,1385,8662.221573664072
2543,1385,2199,373.5598236927607
2544,2199,1952,7045.478584428625
2545,34,3050,3623.130498656184
2546,3050,3000,1893.1354404518627
2547,3000,2280,503.71581712046043
2548,2280,3822,3702.9141907835387
2549,2905,668,6339.984748367066
2550,3057,858,9174.144487347374
2551,858,3824,1724.5757458913686
2552,3824,1482,8706.217003178008
2553,3222,202,6824.6332673806355
2554,202,3830,2043.903194961015
