Port Link,Port Name,Country Name
https://www.searates.com/port/skien_no.htm,Skien,Norway
https://www.searates.com/port/skudeneshavn_no.htm,Skudeneshavn,Norway
https://www.searates.com/port/slagen_no.htm,Slagen,Norway
https://www.searates.com/port/stavanger_no.htm,Stavanger,Norway
https://www.searates.com/port/steinkjer_no.htm,Steinkjer,Norway
https://www.searates.com/port/sture_no.htm,Sture,Norway
https://www.searates.com/port/sunndalsora_no.htm,Sunndalsora,Norway
https://www.searates.com/port/svelgen_no.htm,Svelgen,Norway
https://www.searates.com/port/svelvik_no.htm,Svelvik,Norway
https://www.searates.com/port/svolvaer_no.htm,Svolvaer,Norway
https://www.searates.com/port/tau_no.htm,Tau,Norway
https://www.searates.com/port/thamshamn_no.htm,Thamshamn,Norway
https://www.searates.com/port/tjeldbergodden_no.htm,Tjeldbergodden,Norway
https://www.searates.com/port/tofte_no.htm,Tofte,Norway
https://www.searates.com/port/tonsberg_no.htm,Tonsberg,Norway
https://www.searates.com/port/tromso_no.htm,Tromso,Norway
https://www.searates.com/port/trondheim_no.htm,Trondheim,Norway
https://www.searates.com/port/tvedestrand_no.htm,Tvedestrand,Norway
https://www.searates.com/port/vadso_no.htm,Vadso,Norway
https://www.searates.com/port/vaksdal_no.htm,Vaksdal,Norway
https://www.searates.com/port/vardo_no.htm,Vardo,Norway
https://www.searates.com/port/volda_no.htm,Volda,Norway
https://www.searates.com/port/cincinnati_om.htm,Cincinnati,Oman
https://www.searates.com/port/khasab_om.htm,Khasab,Oman
https://www.searates.com/port/mina_qaboos_om.htm,Mina Qaboos,Oman
https://www.searates.com/port/muscat_om.htm,Muscat,Oman
https://www.searates.com/port/qalhat_om.htm,Qalhat,Oman
https://www.searates.com/port/salalah_om.htm,Salalah,Oman
https://www.searates.com/port/sohar_om.htm,Sohar,Oman
https://www.searates.com/port/gwadar_pk.htm,Gwadar,Pakistan
https://www.searates.com/port/karachi_pk.htm,Karachi,Pakistan
https://www.searates.com/port/keti_bandar_pk.htm,Keti Bandar,Pakistan
https://www.searates.com/port/lahore_pk.htm,Lahore,Pakistan
https://www.searates.com/port/port_qasim_pk.htm,Port Qasim,Pakistan
https://www.searates.com/port/sialkot_pk.htm,Sialkot,Pakistan
https://www.searates.com/port/aguadulce_pa.htm,Aguadulce,Panama
https://www.searates.com/port/almirante_pa.htm,Almirante,Panama
https://www.searates.com/port/bahia_las_minas_pa.htm,Bahia Las Minas,Panama
https://www.searates.com/port/balboa_pa.htm,Balboa,Panama
https://www.searates.com/port/bocas_del_toro_pa.htm,Bocas del Toro,Panama
https://www.searates.com/port/charco_azul_pa.htm,Charco Azul,Panama
https://www.searates.com/port/chiriqui_grande_pa.htm,Chiriqui Grande,Panama
https://www.searates.com/port/colon_pa.htm,Colon,Panama
https://www.searates.com/port/cristobal_pa.htm,Cristobal,Panama
https://www.searates.com/port/la_palma_pa.htm,La Palma,Panama
https://www.searates.com/port/manzanillo_pa.htm,Manzanillo,Panama
https://www.searates.com/port/mutis_pa.htm,Mutis,Panama
https://www.searates.com/port/panama_pa.htm,Panama,Panama
https://www.searates.com/port/panama_canal_pa.htm,Panama Canal,Panama
https://www.searates.com/port/pedregal_pa.htm,Pedregal,Panama
https://www.searates.com/port/puerto_armuelles_pa.htm,Puerto Armuelles,Panama
https://www.searates.com/port/rodman_pa.htm,Rodman,Panama
https://www.searates.com/port/taboga_island_pa.htm,Taboga Island,Panama
https://www.searates.com/port/taboguilla_island_pa.htm,Taboguilla Island,Panama
https://www.searates.com/port/vacamonte_pa.htm,Vacamonte,Panama
https://www.searates.com/port/aitape_pg.htm,Aitape,Papua New Guinea
https://www.searates.com/port/alotau_pg.htm,Alotau,Papua New Guinea
https://www.searates.com/port/anewa_bay_pg.htm,Anewa Bay,Papua New Guinea
https://www.searates.com/port/bialla_pg.htm,Bialla,Papua New Guinea
https://www.searates.com/port/buka_pg.htm,Buka,Papua New Guinea
https://www.searates.com/port/daru_pg.htm,Daru,Papua New Guinea
https://www.searates.com/port/kavieng_pg.htm,Kavieng,Papua New Guinea
https://www.searates.com/port/kieta_pg.htm,Kieta,Papua New Guinea
https://www.searates.com/port/kimbe_pg.htm,Kimbe,Papua New Guinea
https://www.searates.com/port/kumul_marine_terminal_pg.htm,Kumul Marine Terminal,Papua New Guinea
https://www.searates.com/port/lae_pg.htm,Lae,Papua New Guinea
https://www.searates.com/port/lorengau_pg.htm,Lorengau,Papua New Guinea
https://www.searates.com/port/madang_pg.htm,Madang,Papua New Guinea
https://www.searates.com/port/oro_bay_pg.htm,Oro Bay,Papua New Guinea
https://www.searates.com/port/port_moresby_pg.htm,Port Moresby,Papua New Guinea
https://www.searates.com/port/rabaul_pg.htm,Rabaul,Papua New Guinea
https://www.searates.com/port/samarai_pg.htm,Samarai,Papua New Guinea
https://www.searates.com/port/vanimo_pg.htm,Vanimo,Papua New Guinea
https://www.searates.com/port/wewak_pg.htm,Wewak,Papua New Guinea
https://www.searates.com/port/asuncion_py.htm,Asuncion,Paraguay
https://www.searates.com/port/ancon_pe.htm,Ancon,Peru
https://www.searates.com/port/atico_pe.htm,Atico,Peru
https://www.searates.com/port/bayovar_pe.htm,Bayovar,Peru
https://www.searates.com/port/cabo_blanco_pe.htm,Cabo Blanco,Peru
https://www.searates.com/port/callao_pe.htm,Callao,Peru
https://www.searates.com/port/cerro_azul_pe.htm,Cerro Azul,Peru
https://www.searates.com/port/chancay_pe.htm,Chancay,Peru
https://www.searates.com/port/chimbote_pe.htm,Chimbote,Peru
https://www.searates.com/port/coishco_pe.htm,Coishco,Peru
https://www.searates.com/port/conchan_pe.htm,Conchan,Peru
https://www.searates.com/port/eten_pe.htm,Eten,Peru
https://www.searates.com/port/general_san_martin_pe.htm,General San Martin,Peru
https://www.searates.com/port/huacho_pe.htm,Huacho,Peru
https://www.searates.com/port/ilo_pe.htm,Ilo,Peru
https://www.searates.com/port/iquitos_pe.htm,Iquitos,Peru
https://www.searates.com/port/la_pampilla_pe.htm,La Pampilla,Peru
https://www.searates.com/port/lobitos_pe.htm,Lobitos,Peru
https://www.searates.com/port/matarani_pe.htm,Matarani,Peru
https://www.searates.com/port/pacasmayo_pe.htm,Pacasmayo,Peru
https://www.searates.com/port/paita_pe.htm,Paita,Peru
https://www.searates.com/port/paramonga_pe.htm,Paramonga,Peru
https://www.searates.com/port/pimentel_pe.htm,Pimentel,Peru
https://www.searates.com/port/puerto_chicama_pe.htm,Puerto Chicama,Peru
https://www.searates.com/port/salaverry_pe.htm,Salaverry,Peru
https://www.searates.com/port/samanco_pe.htm,Samanco,Peru
https://www.searates.com/port/san_juan_pe.htm,San Juan,Peru
https://www.searates.com/port/san_nicolas_pe.htm,San Nicolas,Peru
https://www.searates.com/port/supe_pe.htm,Supe,Peru
https://www.searates.com/port/talara_pe.htm,Talara,Peru
https://www.searates.com/port/tierra_colorada_pe.htm,Tierra Colorada,Peru
https://www.searates.com/port/amunitanaparri_ph.htm,Amunitan/Aparri,Philippines
https://www.searates.com/port/aparri_luzon_ph.htm,Aparri, Luzon,Philippines
https://www.searates.com/port/atimonan_ph.htm,Atimonan,Philippines
https://www.searates.com/port/bacolod_ph.htm,Bacolod,Philippines
https://www.searates.com/port/bacolod_negros_ph.htm,Bacolod, Negros,Philippines
https://www.searates.com/port/basco_ph.htm,Basco,Philippines
https://www.searates.com/port/basilan_city_basilan_ph.htm,Basilan City, Basilan,Philippines
https://www.searates.com/port/bataan_mariveles_ph.htm,Bataan, Mariveles,Philippines
https://www.searates.com/port/batangas_luzon_ph.htm,Batangas, Luzon,Philippines
https://www.searates.com/port/bislig_mindanao_ph.htm,Bislig, Mindanao,Philippines
https://www.searates.com/port/bugo_ph.htm,Bugo,Philippines
https://www.searates.com/port/cadiz_ph.htm,Cadiz,Philippines
https://www.searates.com/port/cagayan_de_oro_ph.htm,Cagayan De Oro,Philippines
https://www.searates.com/port/cagayan_de_oro_mindanao_ph.htm,Cagayan De Oro, Mindanao,Philippines
https://www.searates.com/port/calaca_ph.htm,Calaca,Philippines
https://www.searates.com/port/cebu_city_ph.htm,Cebu City,Philippines
https://www.searates.com/port/claveria_ph.htm,Claveria,Philippines
https://www.searates.com/port/currimao_ph.htm,Currimao,Philippines
https://www.searates.com/port/davao_ph.htm,Davao,Philippines
https://www.searates.com/port/davao_mindanao_ph.htm,Davao, Mindanao,Philippines
https://www.searates.com/port/dumaguete_ph.htm,Dumaguete,Philippines
https://www.searates.com/port/general_santos_ph.htm,General Santos,Philippines
https://www.searates.com/port/gingoog_ph.htm,Gingoog,Philippines
https://www.searates.com/port/hondaguasiain_ph.htm,Hondagua/Siain,Philippines
https://www.searates.com/port/iligan_mindanao_ph.htm,Iligan, Mindanao,Philippines
https://www.searates.com/port/iloilo_ph.htm,Iloilo,Philippines
https://www.searates.com/port/isabel_ph.htm,Isabel,Philippines
https://www.searates.com/port/jolo_ph.htm,Jolo,Philippines
https://www.searates.com/port/jordan_ph.htm,Jordan,Philippines
https://www.searates.com/port/jose_panganiban_ph.htm,Jose Panganiban,Philippines
https://www.searates.com/port/laoag_luzon_ph.htm,Laoag, Luzon,Philippines
https://www.searates.com/port/limaybataan_ph.htm,Limay/Bataan,Philippines
https://www.searates.com/port/manila_ph.htm,Manila,Philippines
https://www.searates.com/port/mariveles_luzon_ph.htm,Mariveles, Luzon,Philippines
https://www.searates.com/port/masao_ph.htm,Masao,Philippines
https://www.searates.com/port/masinloc_ph.htm,Masinloc,Philippines
https://www.searates.com/port/nasipit_port_ph.htm,Nasipit Port,Philippines
https://www.searates.com/port/olongapo_ph.htm,Olongapo,Philippines
https://www.searates.com/port/ozamis_mindanao_ph.htm,Ozamis, Mindanao,Philippines
https://www.searates.com/port/pagbilao_ph.htm,Pagbilao,Philippines
https://www.searates.com/port/polloc_ph.htm,Polloc,Philippines
https://www.searates.com/port/porosan_fernando_ph.htm,Poro/San Fernando,Philippines
https://www.searates.com/port/port_irene_ph.htm,Port Irene,Philippines
https://www.searates.com/port/puerto_princesa_palawan_ph.htm,Puerto Princesa, Palawan,Philippines
https://www.searates.com/port/pulupandan_ph.htm,Pulupandan,Philippines
https://www.searates.com/port/quezon_ph.htm,Quezon,Philippines
https://www.searates.com/port/rio_tuba_ph.htm,Rio Tuba,Philippines
https://www.searates.com/port/san_carlos_ph.htm,San Carlos,Philippines
https://www.searates.com/port/san_fernando_luzon_ph.htm,San Fernando, Luzon,Philippines
https://www.searates.com/port/sangicebu_ph.htm,Sangi/Cebu,Philippines
https://www.searates.com/port/santa_maria_ph.htm,Santa Maria,Philippines
https://www.searates.com/port/suba_nipa_ph.htm,Suba-Nipa,Philippines
https://www.searates.com/port/subic_bay_ph.htm,Subic Bay,Philippines
https://www.searates.com/port/surigao_mindanao_ph.htm,Surigao, Mindanao,Philippines
https://www.searates.com/port/tabacolegaspi_ph.htm,Tabaco/Legaspi,Philippines
https://www.searates.com/port/tacloban_ph.htm,Tacloban,Philippines
https://www.searates.com/port/tagaloan_ph.htm,Tagaloan,Philippines
https://www.searates.com/port/tagbilaran_ph.htm,Tagbilaran,Philippines
https://www.searates.com/port/tagoloan_ph.htm,Tagoloan,Philippines
https://www.searates.com/port/tanauan_ph.htm,Tanauan,Philippines
https://www.searates.com/port/tandoc_ph.htm,Tandoc,Philippines
https://www.searates.com/port/villanueva_ph.htm,Villanueva,Philippines
https://www.searates.com/port/zamboanga_ph.htm,Zamboanga,Philippines
https://www.searates.com/port/darlowo_pl.htm,Darlowo,Poland
https://www.searates.com/port/elblag_pl.htm,Elblag,Poland
https://www.searates.com/port/gdansk_pl.htm,Gdansk,Poland
https://www.searates.com/port/gdynia_pl.htm,Gdynia,Poland
https://www.searates.com/port/hel_pl.htm,Hel,Poland
https://www.searates.com/port/kolobrzeg_pl.htm,Kolobrzeg,Poland
https://www.searates.com/port/police_pl.htm,Police,Poland
https://www.searates.com/port/poznan_pl.htm,Poznan,Poland
https://www.searates.com/port/swinoujscie_pl.htm,Swinoujscie,Poland
https://www.searates.com/port/szczecin_pl.htm,Szczecin,Poland
https://www.searates.com/port/ustka_pl.htm,Ustka,Poland
https://www.searates.com/port/warszawa_pl.htm,Warszawa,Poland
https://www.searates.com/port/wladyslawowo_pl.htm,Wladyslawowo,Poland
https://www.searates.com/port/angra_do_heroismo_pt.htm,Angra do Heroismo,Portugal
https://www.searates.com/port/aveiro_pt.htm,Aveiro,Portugal
https://www.searates.com/port/barcelos_pt.htm,Barcelos,Portugal
https://www.searates.com/port/figueira_da_foz_pt.htm,Figueira Da Foz,Portugal
https://www.searates.com/port/funchal_madeira_pt.htm,Funchal, Madeira,Portugal
https://www.searates.com/port/lagos_pt.htm,Lagos,Portugal
https://www.searates.com/port/leixoes_pt.htm,Leixoes,Portugal
https://www.searates.com/port/lisboa_pt.htm,Lisboa,Portugal
https://www.searates.com/port/portalegre_pt.htm,Portalegre,Portugal
https://www.searates.com/port/portimao_pt.htm,Portimao,Portugal
https://www.searates.com/port/porto_pt.htm,Porto,Portugal
https://www.searates.com/port/porto_da_povoa_de_varzim_pt.htm,Porto da Povoa de Varzim,Portugal
https://www.searates.com/port/porto_de_vila_do_conde_pt.htm,Porto de Vila do Conde,Portugal
https://www.searates.com/port/porto_santo_pt.htm,Porto Santo,Portugal
https://www.searates.com/port/praia_da_vitoria_pt.htm,Praia da Vitoria,Portugal
https://www.searates.com/port/setubal_pt.htm,Setubal,Portugal
https://www.searates.com/port/sevilla_pt.htm,Sevilla,Portugal
https://www.searates.com/port/sines_pt.htm,Sines,Portugal
https://www.searates.com/port/viana_do_castelo_pt.htm,Viana do Castelo,Portugal
https://www.searates.com/port/vila_real_pt.htm,Vila Real,Portugal
https://www.searates.com/port/vila_real_de_santo_antonio_pt.htm,Vila Real de Santo Antonio,Portugal
https://www.searates.com/port/aguadilla_pr.htm,Aguadilla,Puerto Rico
https://www.searates.com/port/arecibo_pr.htm,Arecibo,Puerto Rico
https://www.searates.com/port/fajardo_pr.htm,Fajardo,Puerto Rico
https://www.searates.com/port/guanica_pr.htm,Guanica,Puerto Rico
https://www.searates.com/port/guayanilla_pr.htm,Guayanilla,Puerto Rico
https://www.searates.com/port/jobos_bay_pr.htm,Jobos Bay,Puerto Rico
https://www.searates.com/port/las_mareas_pr.htm,Las Mareas,Puerto Rico
https://www.searates.com/port/mayaguez_pr.htm,Mayaguez,Puerto Rico
https://www.searates.com/port/ponce_pr.htm,Ponce,Puerto Rico
https://www.searates.com/port/san_juan_pr.htm,San Juan,Puerto Rico
https://www.searates.com/port/yabucoa_pr.htm,Yabucoa,Puerto Rico
https://www.searates.com/port/al_rayyan_marine_terminal_qa.htm,Al Rayyan Marine Terminal,Qatar
https://www.searates.com/port/doha_qa.htm,Doha,Qatar
https://www.searates.com/port/hamad_qa.htm,Hamad,Qatar
https://www.searates.com/port/mesaieed_qa.htm,Mesaieed,Qatar
https://www.searates.com/port/ras_laffan_qa.htm,Ras Laffan,Qatar
https://www.searates.com/port/umm_said_qa.htm,Umm Said,Qatar
https://www.searates.com/port/djeno_cg.htm,Djeno,Republic of the Congo
https://www.searates.com/port/nkossa_terminal_cg.htm,N'Kossa Terminal,Republic of the Congo
https://www.searates.com/port/pointe_noire_cg.htm,Pointe Noire,Republic of the Congo
https://www.searates.com/port/yombo_cg.htm,Yombo,Republic of the Congo
https://www.searates.com/port/le_port_re.htm,Le Port,Reunion
https://www.searates.com/port/pointe_des_galets_re.htm,Pointe des Galets,Reunion
https://www.searates.com/port/basarabi_ro.htm,Basarabi,Romania
https://www.searates.com/port/braila_ro.htm,Braila,Romania
https://www.searates.com/port/calafat_ro.htm,Calafat,Romania
https://www.searates.com/port/calarasi_ro.htm,Calarasi,Romania
https://www.searates.com/port/cernavoda_ro.htm,Cernavoda,Romania
https://www.searates.com/port/chilia_ro.htm,Chilia,Romania
https://www.searates.com/port/constanta_ro.htm,Constanta,Romania
https://www.searates.com/port/danube___black_sea_canal_ro.htm,Danube - Black Sea Canal,Romania
https://www.searates.com/port/danube_river_ro.htm,Danube River,Romania
https://www.searates.com/port/drencova_ro.htm,Drencova,Romania
https://www.searates.com/port/drobeta_turnu_severin_ro.htm,Drobeta Turnu Severin,Romania
https://www.searates.com/port/giurgiu_ro.htm,Giurgiu,Romania
https://www.searates.com/port/harsova_ro.htm,Harsova,Romania
https://www.searates.com/port/isaccea_ro.htm,Isaccea,Romania
https://www.searates.com/port/macin_ro.htm,Macin,Romania
https://www.searates.com/port/mahmudia_ro.htm,Mahmudia,Romania
https://www.searates.com/port/mangalia_ro.htm,Mangalia,Romania
https://www.searates.com/port/medgidia_ro.htm,Medgidia,Romania
https://www.searates.com/port/midia_navodari_ro.htm,Midia Navodari,Romania
https://www.searates.com/port/moldova_noua_ro.htm,Moldova Noua,Romania
https://www.searates.com/port/oltenitza_ro.htm,Oltenitza,Romania
https://www.searates.com/port/orsova_ro.htm,Orsova,Romania
https://www.searates.com/port/sulina_ro.htm,Sulina,Romania
https://www.searates.com/port/tulcea_ro.htm,Tulcea,Romania
https://www.searates.com/port/turcoaia_ro.htm,Turcoaia,Romania
https://www.searates.com/port/turnu_magurele_ro.htm,Turnu Magurele,Romania
https://www.searates.com/port/zimnicea_ro.htm,Zimnicea,Romania
https://www.searates.com/port/alexandrovsk_ru.htm,Alexandrovsk,Russia
https://www.searates.com/port/amderma_ru.htm,Amderma,Russia
https://www.searates.com/port/anadyr_ru.htm,Anadyr,Russia
https://www.searates.com/port/anapa_ru.htm,Anapa,Russia
https://www.searates.com/port/archangel_ru.htm,Archangel,Russia
https://www.searates.com/port/arkhangelsk_ru.htm,Arkhangelsk,Russia
https://www.searates.com/port/astrakhan_ru.htm,Astrakhan,Russia
https://www.searates.com/port/azov_ru.htm,Azov,Russia
https://www.searates.com/port/baltyisk_ru.htm,Baltyisk,Russia
https://www.searates.com/port/beringovsky_ru.htm,Beringovsky,Russia
https://www.searates.com/port/de_kastri_ru.htm,De Kastri,Russia
https://www.searates.com/port/dikson_ru.htm,Dikson,Russia
https://www.searates.com/port/dudinka_ru.htm,Dudinka,Russia
https://www.searates.com/port/egvekinot_ru.htm,Egvekinot,Russia
https://www.searates.com/port/ekonomiya_ru.htm,Ekonomiya,Russia
https://www.searates.com/port/hatanga_ru.htm,Hatanga,Russia
https://www.searates.com/port/igarka_ru.htm,Igarka,Russia
https://www.searates.com/port/kaliningrad_ru.htm,Kaliningrad,Russia
https://www.searates.com/port/kandalaksha_ru.htm,Kandalaksha,Russia
https://www.searates.com/port/kholmsk_ru.htm,Kholmsk,Russia
https://www.searates.com/port/korsakov_ru.htm,Korsakov,Russia
https://www.searates.com/port/krasnogorsk_ru.htm,Krasnogorsk,Russia
https://www.searates.com/port/kronshtadt_ru.htm,Kronshtadt,Russia
https://www.searates.com/port/lazarev_ru.htm,Lazarev,Russia
https://www.searates.com/port/lomonosov_ru.htm,Lomonosov,Russia
https://www.searates.com/port/magadan_ru.htm,Magadan,Russia
https://www.searates.com/port/mago_ru.htm,Mago,Russia
https://www.searates.com/port/makhachkala_ru.htm,Makhachkala,Russia
https://www.searates.com/port/mezen_ru.htm,Mezen,Russia
https://www.searates.com/port/murmansk_ru.htm,Murmansk,Russia
https://www.searates.com/port/nakhodka_ru.htm,Nakhodka,Russia
https://www.searates.com/port/naryan_mar_ru.htm,Naryan-Mar,Russia
https://www.searates.com/port/nevelsk_ru.htm,Nevelsk,Russia
https://www.searates.com/port/nikolaevsk_on_amur_ru.htm,Nikolaevsk on Amur,Russia
https://www.searates.com/port/nogliki_ru.htm,Nogliki,Russia
https://www.searates.com/port/novorossiysk_ru.htm,Novorossiysk,Russia
https://www.searates.com/port/onega_ru.htm,Onega,Russia
https://www.searates.com/port/petropavlovsk_kamchatsky_ru.htm,Petropavlovsk-Kamchatsky,Russia
https://www.searates.com/port/pevek_ru.htm,Pevek,Russia
https://www.searates.com/port/poronaysk_ru.htm,Poronaysk,Russia
https://www.searates.com/port/posyet_ru.htm,Posyet,Russia
https://www.searates.com/port/primorsk_ru.htm,Primorsk,Russia
https://www.searates.com/port/providenija_ru.htm,Providenija,Russia
https://www.searates.com/port/rostov_on_don_ru.htm,Rostov-on-Don,Russia
https://www.searates.com/port/saint_petersburg_ru.htm,Saint Petersburg,Russia
https://www.searates.com/port/sochi_ru.htm,Sochi,Russia
https://www.searates.com/port/taganrog_ru.htm,Taganrog,Russia
https://www.searates.com/port/temryuk_ru.htm,Temryuk,Russia
https://www.searates.com/port/tiksi_ru.htm,Tiksi,Russia
https://www.searates.com/port/tuapse_ru.htm,Tuapse,Russia
https://www.searates.com/port/uglegorsk_ru.htm,Uglegorsk,Russia
https://www.searates.com/port/ust_kamchatsk_ru.htm,Ust Kamchatsk,Russia
https://www.searates.com/port/ust_luga_ru.htm,Ust-Luga,Russia
https://www.searates.com/port/vanino_ru.htm,Vanino,Russia
https://www.searates.com/port/vladivostok_ru.htm,Vladivostok,Russia
https://www.searates.com/port/vostochny_ru.htm,Vostochny,Russia
https://www.searates.com/port/vyborg_ru.htm,Vyborg,Russia
https://www.searates.com/port/vysotsk_ru.htm,Vysotsk,Russia
https://www.searates.com/port/yeysk_ru.htm,Yeysk,Russia
https://www.searates.com/port/zarubino_ru.htm,Zarubino,Russia
https://www.searates.com/port/georgetown_sh.htm,Georgetown,Saint Helena
https://www.searates.com/port/jamestown_sh.htm,Jamestown,Saint Helena
https://www.searates.com/port/basseterre_kn.htm,Basseterre,Saint Kitts and Nevis
https://www.searates.com/port/charlestown_kn.htm,Charlestown,Saint Kitts and Nevis
https://www.searates.com/port/castries_lc.htm,Castries,Saint Lucia
https://www.searates.com/port/cul_de_sac_lc.htm,Cul De Sac,Saint Lucia
https://www.searates.com/port/port_castries_lc.htm,Port Castries,Saint Lucia
https://www.searates.com/port/vieux_fort_lc.htm,Vieux Fort,Saint Lucia
https://www.searates.com/port/miquelon_pm.htm,Miquelon,Saint Pierre and Miquelon
https://www.searates.com/port/st_pierre_pm.htm,St. Pierre,Saint Pierre and Miquelon
https://www.searates.com/port/georgetown_vc.htm,Georgetown,Saint Vincent and the Grenadines
https://www.searates.com/port/kingstown_vc.htm,Kingstown,Saint Vincent and the Grenadines
https://www.searates.com/port/kingstown_st_vincent_vc.htm,Kingstown, St Vincent,Saint Vincent and the Grenadines
https://www.searates.com/port/apia_ws.htm,Apia,Samoa
https://www.searates.com/port/santo_antonio_st.htm,Santo Antonio,Sao Tome and Principe
https://www.searates.com/port/sao_tome_st.htm,Sao Tome,Sao Tome and Principe
https://www.searates.com/port/dammam_sa.htm,Dammam,Saudi Arabia
https://www.searates.com/port/dhuba_sa.htm,Dhuba,Saudi Arabia
https://www.searates.com/port/dhuba_bulk_plant_terminal_sa.htm,Dhuba Bulk Plant Terminal,Saudi Arabia
https://www.searates.com/port/gizan_sa.htm,Gizan,Saudi Arabia
https://www.searates.com/port/jeddah_sa.htm,Jeddah,Saudi Arabia
https://www.searates.com/port/jubail_sa.htm,Jubail,Saudi Arabia
https://www.searates.com/port/king_abdullah_port_sa.htm,King Abdullah Port,Saudi Arabia
https://www.searates.com/port/qadhimah_sa.htm,Qadhimah,Saudi Arabia
https://www.searates.com/port/rabigh_sa.htm,Rabigh,Saudi Arabia
https://www.searates.com/port/ras_al_ghar_sa.htm,Ras al Ghar,Saudi Arabia
https://www.searates.com/port/ras_al_mishab_sa.htm,Ras al Mishab,Saudi Arabia
https://www.searates.com/port/ras_tanura_sa.htm,Ras Tanura,Saudi Arabia
https://www.searates.com/port/dakar_sn.htm,Dakar,Senegal
https://www.searates.com/port/kaolack_sn.htm,Kaolack,Senegal
https://www.searates.com/port/lyndiane_sn.htm,Lyndiane,Senegal
https://www.searates.com/port/mbao_oil_terminal_sn.htm,M'Bao Oil Terminal,Senegal
https://www.searates.com/port/ziguinchor_sn.htm,Ziguinchor,Senegal
https://www.searates.com/port/bar_cs.htm,Bar,Serbia and Montenegro
https://www.searates.com/port/kotor_cs.htm,Kotor,Serbia and Montenegro
https://www.searates.com/port/risan_cs.htm,Risan,Serbia and Montenegro
https://www.searates.com/port/zelenika_cs.htm,Zelenika,Serbia and Montenegro
https://www.searates.com/port/port_victoria_sc.htm,Port Victoria,Seychelles
https://www.searates.com/port/freetown_sl.htm,Freetown,Sierra Leone
https://www.searates.com/port/pepel_sl.htm,Pepel,Sierra Leone
https://www.searates.com/port/sherbro_island_sl.htm,Sherbro Island,Sierra Leone
https://www.searates.com/port/jurong_sg.htm,Jurong,Singapore
https://www.searates.com/port/singapore_sg.htm,Singapore,Singapore
https://www.searates.com/port/bratislava_sk.htm,Bratislava,Slovakia
https://www.searates.com/port/izola_si.htm,Izola,Slovenia
https://www.searates.com/port/koper_si.htm,Koper,Slovenia
https://www.searates.com/port/piran_si.htm,Piran,Slovenia
https://www.searates.com/port/aola_bay_sb.htm,Aola Bay,Solomon Islands
https://www.searates.com/port/gizo_sb.htm,Gizo,Solomon Islands
https://www.searates.com/port/honiara_sb.htm,Honiara,Solomon Islands
https://www.searates.com/port/malloco_bay_sb.htm,Malloco Bay,Solomon Islands
https://www.searates.com/port/noro_sb.htm,Noro,Solomon Islands
https://www.searates.com/port/pakera_point_sb.htm,Pakera Point,Solomon Islands
https://www.searates.com/port/ringi_cove_sb.htm,Ringi Cove,Solomon Islands
https://www.searates.com/port/shortland_harbour_sb.htm,Shortland Harbour,Solomon Islands
https://www.searates.com/port/tulagi_sb.htm,Tulagi,Solomon Islands
https://www.searates.com/port/viru_harbour_sb.htm,Viru Harbour,Solomon Islands
https://www.searates.com/port/yandina_sb.htm,Yandina,Solomon Islands
https://www.searates.com/port/berbera_so.htm,Berbera,Somalia
https://www.searates.com/port/dante_so.htm,Dante,Somalia
https://www.searates.com/port/kismayu_so.htm,Kismayu,Somalia
https://www.searates.com/port/merca_so.htm,Merca,Somalia
https://www.searates.com/port/mogadishu_so.htm,Mogadishu,Somalia
https://www.searates.com/port/cape_town_za.htm,Cape Town,South Africa
https://www.searates.com/port/coega_za.htm,Coega,South Africa
https://www.searates.com/port/durban_za.htm,Durban,South Africa
https://www.searates.com/port/east_london_za.htm,East London,South Africa
https://www.searates.com/port/port_elizabeth_za.htm,Port Elizabeth,South Africa
https://www.searates.com/port/port_nolloth_za.htm,Port Nolloth,South Africa
https://www.searates.com/port/richards_bay_za.htm,Richards Bay,South Africa
https://www.searates.com/port/grytviken_gs.htm,Grytviken,South Georgia and the South Sandwich Islands
https://www.searates.com/port/daepori_kr.htm,Daepori,South Korea
https://www.searates.com/port/daesan_kr.htm,Daesan,South Korea
https://www.searates.com/port/donghae_kr.htm,Donghae,South Korea
https://www.searates.com/port/gwangyang_kr.htm,Gwangyang,South Korea
https://www.searates.com/port/incheon_kr.htm,Incheon,South Korea
https://www.searates.com/port/koje_kr.htm,Koje,South Korea
https://www.searates.com/port/ko_jung_kr.htm,Ko Jung,South Korea
https://www.searates.com/port/kunsan_kr.htm,Kunsan,South Korea
https://www.searates.com/port/kwangyang_kr.htm,Kwangyang,South Korea
https://www.searates.com/port/masan_kr.htm,Masan,South Korea
https://www.searates.com/port/mogpo_kr.htm,Mogpo,South Korea
https://www.searates.com/port/mukho_kr.htm,Mukho,South Korea
https://www.searates.com/port/okkye_kr.htm,Okkye,South Korea
https://www.searates.com/port/okpo_kr.htm,Okpo,South Korea
https://www.searates.com/port/onsan_kr.htm,Onsan,South Korea
https://www.searates.com/port/pohang_kr.htm,Pohang,South Korea
https://www.searates.com/port/pusan_kr.htm,Pusan,South Korea
https://www.searates.com/port/pyeong_taek_kr.htm,Pyeong Taek,South Korea
https://www.searates.com/port/pyungtaek_kr.htm,Pyungtaek,South Korea
https://www.searates.com/port/samcheon_po_kr.htm,Samcheon Po,South Korea
https://www.searates.com/port/samchok_kr.htm,Samchok,South Korea
