Year,Month,Type,Country,"HS Code","Statistic Code","Unit Code",Description,"Quantity (Mar 2020)","CIF (BAHT)(Mar 2020)","Quantity (Jan - Mar 2020)","CIF (BAHT)(Jan - Mar 2020)"
2563,3,1,CH,70169000,000,KGM,"Other (KGM)",0,0,742892,33931401
2563,3,1,CN,70169000,001,KGM,,254875,3928683,254875,3928683
2563,3,1,CN,70169000,090,KGM,,473819,41176048,526400,50931946
2563,3,1,CN,70171010,000,KGM,"Quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for production of semiconductor wafers (KGM)",146,689424,516,1527815
2563,3,1,AU,70171090,000,KGM,"Other (KGM)",61,587821,93,871756
2563,3,1,CN,70172000,000,KGM,"Of other glass having a linear coefficient of xpansion not exceeding 5x106 per Kelvin within a temperature range of 0 ฐC to 300 ฐC (KGM)",3049,2195123,17518,9347968
2563,3,1,AU,70179000,000,KGM,"Other (KGM)",34343,14637035,139313,46076385
2563,3,1,AT,70181010,000,KGM,"Glass beads (KGM)",8936,17365589,18870,30310024
2563,3,1,AF,70181090,000,KGM,"Other (KGM)",26496,28409117,42673,115564501
2563,3,1,AT,70182000,000,KGM,"Glass microspheres not exceeding 1 mm in diameter (KGM)",335799,6113240,1351278,20724832
2563,3,1,CN,70189010,000,KGM,"Glass eyes (KGM)",1,7573,3,149328
2563,3,1,AT,70189090,000,KGM,"Other (KGM)",38289,3520420,130517,10996319
2563,3,1,BE,70191100,000,KGM,"Chopped strands, of a length of not more than 50 mm (KGM)",1985766,69269258,5000657,177122534
2563,3,1,BE,70191200,000,KGM,"Rovings (KGM)",3895417,77119269,8132383,170270522
2563,3,1,CN,70191910,000,KGM,"Yarn (KGM)",295256,15191681,836118,45317670
2563,3,1,BE,70191990,000,KGM,"Other (KGM)",383476,19387693,989132,47718000
2563,3,1,AU,70193100,000,KGM,"Mats (KGM)",544516,23614207,1179473,51874357
2563,3,1,CN,70193200,000,KGM,"Thin sheets (voiles) (KGM)",38203,6170464,79159,10737729
2563,3,1,CN,70193910,000,KGM,"Asphalt or coaltar impregnated glassfibre outerwrap of a kind used for pipelines (KGM)",86161,9211331,185497,32868636
2563,3,1,AU,70193990,000,KGM,"Other (KGM)",650612,48310945,1405683,116070331
2563,3,1,BY,70194000,000,KGM,"Woven fabrics of rovings (KGM)",117700,5293242,266750,15507303
2563,3,1,AU,70195100,000,KGM,"Of a width not exceeding 30 cm (KGM)",7158,1565684,12519,3786005
2563,3,1,AU,70195200,000,KGM,"Of a width exceeding 30 cm, plain weave, weighing less than 250 g/m2, of filaments measuring per single yarn not more than 136 tex (KGM)",69272,38782171,164162,90113215
2563,3,1,AT,70195900,000,KGM,"Other (KGM)",962738,78497794,4044369,332043216
2563,3,1,AU,70199010,000,KGM,"Glass fibres (including glass wool) (KGM)",46374,5818551,120155,16785274
2563,3,1,TW,70199020,000,KGM,"Blinds (KGM)",3,1170,3,1170
2563,3,1,AT,70199090,000,KGM,"Other (KGM)",551646,81418898,2215357,255215770
2563,3,1,CN,70200011,000,KGM,"Of a kind used for the manufacture of acrylic goods (KGM)",10622,583736,10625,586273
2563,3,1,AE,70200019,000,KGM,"Other (KGM)",128389,68874252,296334,187739153
2563,3,1,CN,70200020,000,KGM,"Quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for production of semiconductor wafers (KGM)",777,2695892,878,2786816
2563,3,1,CA,70200030,000,KGM,"Glass inners for vacuum flasks or other vacuum vessels (KGM)",25,16490,8249,559738
2563,3,1,BE,70200090,000,KGM,"Other (KGM)",365017,66081203,921725,189313963
2563,3,1,AU,71011000,000,KGM,"Natural pearls (KGM)",2,5054749,4,16915629
2563,3,1,AU,71012100,000,KGM,"Unworked (KGM)",112,17354808,203,41096060
2563,3,1,AU,71012200,000,KGM,"Worked (KGM)",296,30193197,1966,113846844
2563,3,1,BE,71022100,000,CTM,"Unworked or simply sawn, cleaved or bruted (CTM)",0,0,2133,1540619
2563,3,1,DE,71022900,000,CTM,"Other (CTM)",17979,12136717,21954,34149094
2563,3,1,AE,71023100,000,CTM,"Unworked or simply sawn, cleaved or bruted (CTM)",148810,237250555,181726,724620566
2563,3,1,AE,71023900,000,CTM,"Other (CTM)",225992,2797926935,979535,11665345639
2563,3,1,AE,71031010,000,KGM,"Rubies (KGM)",266,695713,890,335276730
2563,3,1,AU,71031020,000,KGM,"Jade (nephrite and jadeite) (KGM)",16001,318916,30252,2794737
2563,3,1,AU,71031090,001,KGM,"Opals (KGM)",142100,934803,142105,1228866
2563,3,1,BR,71031090,002,KGM,"Topaze (KGM)",538,2394592,1081,8036498
2563,3,1,HK,71031090,004,KGM,"Garnets (KGM)",0,0,38,9405586
2563,3,1,AU,71031090,005,KGM,"Sapphires (KGM)",91,14645105,263,21204951
2563,3,1,HK,71031090,006,KGM,"Emeralds (KGM)",1,1005496,4,2013457
2563,3,1,AE,71031090,090,KGM,"Other (KGM)",89999,13791239,134736,61223811
2563,3,1,AE,71039110,000,KGM,"Rubies (KGM)",20,361677951,131,959712268
2563,3,1,AE,71039190,001,KGM,"Sapphires (KGM)",9,113926418,200,720086508
2563,3,1,AE,71039190,002,KGM,"Emeralds (KGM)",8,126618429,182,1429905829
2563,3,1,AF,71039900,001,CTM,"Garnets (CTM)",483905,3310633,3473415,14482412
2563,3,1,AE,71039900,090,CTM,"Other (CTM)",5764055,155959655,29212272,1173990951
2563,3,1,CH,71041010,000,KGM,"Unworked (KGM)",149,12766853,177,26625114
2563,3,1,AU,71041020,000,KGM,"Worked (KGM)",332,16250818,695,30808542
2563,3,1,DE,71042000,001,KGM,"Zirconia (KGM)",2164,11114537,6684,39717735
2563,3,1,AT,71042000,090,KGM,"Other (KGM)",1508,6570436,3413,15614896
2563,3,1,AT,71049000,001,KGM,"Zirconia (KGM)",1264,30364943,2509,47197877
2563,3,1,AE,71049000,090,KGM,"Other (KGM)",2585,95560617,9182,328278725
2563,3,1,AT,71051000,000,CTM,"Of diamonds (CTM)",6625445,29870908,13972535,64218878
2563,3,1,CH,71059000,000,KGM,"Other (KGM)",225513,7313943,426672,16619630
2563,3,1,CH,71061000,000,KGM,"Powder (KGM)",5162,8096163,25167,53012603
2563,3,1,AT,71069100,001,KGM,"Silver (KGM)",70921,1104937831,148038,2389810935
2563,3,1,AU,71069100,002,KGM,"Silver alloys (KGM)",4691,13606259,11451,30219938
2563,3,1,AU,71069200,001,KGM,"Silver alloys (KGM)",7721,20208970,37108,78504404
2563,3,1,CN,71069200,002,KGM,"Other semimanufactured forms (KGM)",63469,757298503,156701,1683046361
2563,3,1,DE,71070000,000,KGM,"Base metals clad with silver, not further worked than semimanufactured. (KGM)",457,1956226,1160,4425709
2563,3,1,AE,71081100,000,KGM,"Powder (KGM)",68,69527,507,419046
2563,3,1,AE,71081210,000,KGM,"In lumps, ingots or cast bars (KGM)",9993,16163586365,24301,34305348450
2563,3,1,AE,71081290,000,KGM,"Other (KGM)",10695,16607201432,11657,18062575283
2563,3,1,AE,71081300,000,KGM,"Other semimanufactured forms (KGM)",312,471871092,907,1381147754
2563,3,1,DK,71090000,000,KGM,"Base metals or silver, clad with gold, not further worked than semimanufactured. (KGM)",2,13009,16,196719
2563,3,1,HK,71101110,000,KGM,"In lumps, ingots, cast bars or in powder form (KGM)",18,15475550,44,41471030
2563,3,1,CN,71101190,000,KGM,"Other (KGM)",3,3334135,6,8396032
2563,3,1,AR,71101900,000,KGM,"Other (KGM)",72,67480149,205,202616586
2563,3,1,DE,71102110,000,KGM,"In lumps, ingots, cast bars or in powder form (KGM)",1,1131411,2,4096676
2563,3,1,DE,71102190,000,KGM,"Other (KGM)",20,52586037,75,168357861
2563,3,1,AR,71102900,000,KGM,"Other (KGM)",73,77163195,174,144713895
2563,3,1,GB,71104190,000,KGM,"Other (KGM)",1,5619,3,584379
2563,3,1,IT,71104900,000,KGM,"Other (KGM)",50,1879034,144,4820572
2563,3,1,US,71110010,000,KGM,"Silver or gold, clad with platinum (KGM)",0,0,0,44130
2563,3,1,US,71110090,000,KGM,"Other (KGM)",0,39948,1,117534
2563,3,1,LA,71123000,000,KGM,"Ash containing precious metal or precious metal compounds (KGM)",0,0,49,10000
2563,3,1,AU,71129100,000,KGM,"Of gold, including metal clad with gold but excluding sweepings containing other precious metals (KGM)",1,705462,1,1137811
2563,3,1,MY,71129910,000,KGM,"Of silver, including metal clad with silver but excluding sweepings containing other precious metals (KGM)",0,0,26,373757
2563,3,1,CA,71129990,000,KGM,"Other (KGM)",52,1041637,154,2743981
2563,3,1,AT,71131110,000,KGM,"Parts (KGM)",1002,24752107,2226,60556675
2563,3,1,AE,71131190,000,KGM,"Other (KGM)",7115,221379928,30173,840718729
2563,3,1,AE,71131910,000,KGM,"Parts (KGM)",899,56229250,1061,176125883
2563,3,1,AE,71131990,001,GRM,"Of gold (GRM)",92230,193299693,781468,1281109210
2563,3,1,AE,71131990,002,GRM,"Of gold alloys (GRM)",418428,2047746436,1468278,4204244433
2563,3,1,AT,71131990,003,GRM,"Of platinum (GRM)",17074,69724468,65150,227189139
2563,3,1,AE,71131990,090,KGM,"Of other precious metals (KGM)",352,26590280,1147,86730334
2563,3,1,AT,71132010,000,KGM,"Parts (KGM)",5,212850,109,3114916
2563,3,1,CA,71132090,000,KGM,"Other (KGM)",384,6201639,1248,18206707
2563,3,1,AU,71141100,000,KGM,"Of silver, whether or not plated or clad with other precious metal (KGM)",31,1064902,211,4199180
2563,3,1,DE,71141900,001,KGM,"Of gold (KGM)",0,91814,106,417900
2563,3,1,DE,71141900,002,KGM,"Of gold alloys (KGM)",2,1170524,3,3288685
2563,3,1,CN,71141900,090,KGM,"Of other precious metals (KGM)",3,89014,3205,1237822
2563,3,1,CN,71142000,000,KGM,"Of base metal clad with precious metal (KGM)",317,123572,1314,272527
2563,3,1,JP,71151000,000,KGM,"Catalysts in the form of wire cloth or grill, of platinum (KGM)",0,0,2,8153
2563,3,1,AT,71159010,000,KGM,"Of gold or silver (KGM)",8826,167116235,24487,423063946
2563,3,1,DE,71159020,000,KGM,"Of metal clad with gold or silver (KGM)",50,96598,74,8543691
2563,3,1,AU,71159090,001,KGM,"Retorts, dishes and other apparatus of platinum for use in laboratory (KGM)",0,0,2,8829
2563,3,1,AU,71159090,090,KGM,"Other (KGM)",1222,78052548,4470,244829399
2563,3,1,CN,71161000,000,KGM,"Of natural or cultured pearls (KGM)",54,1076719,138,4645585
2563,3,1,AE,71162000,000,KGM,"Of precious or semiprecious stones (natural, synthetic or reconstructed) (KGM)",179,1660591,2661,97977927
2563,3,1,BR,71171110,000,KGM,"Parts (KGM)",342,1113842,743,2042861
2563,3,1,AE,71171190,000,KGM,"Other (KGM)",1147,1960074,4602,10955533
2563,3,1,AT,71171910,000,KGM,"Bangles (KGM)",194,2886686,6878,16588733
2563,3,1,AE,71171920,000,KGM,"Other imitation jewellery (KGM)",44783,81033636,96089,257617284
2563,3,1,AT,71171990,000,KGM,"Parts (KGM)",8412,29089413,29082,86588398
2563,3,1,AF,71179011,000,KGM,"Wholly of plastics or glass (KGM)",578,519633,1303,2020602
2563,3,1,CN,71179012,000,KGM,"Wholly of wood, worked tortoise shell, ivory, bone, horn, coral, mother of pearl and other animal carving material, worked vegetable carving material or worked mineral carving material (KGM)",2,83600,4,173222
2563,3,1,CN,71179013,000,KGM,"Wholly of porcelain or china (KGM)",1,63453,4,1082406
2563,3,1,AE,71179019,000,KGM,"Other (KGM)",23433,3655301,94601,12626456
2563,3,1,CN,71179021,000,KGM,"Wholly of plastics or glass (KGM)",80243,2623514,256192,7781788
2563,3,1,CN,71179022,000,KGM,"Wholly of wood, worked tortoise shell, ivory, bone, horn, coral, mother of pearl and other animal carving material, worked vegetable carving material or worked mineral carving material (KGM)",2,121936,36,804360
2563,3,1,CN,71179023,000,KGM,"Wholly of porcelain or china (KGM)",0,0,0,5033
2563,3,1,AU,71179029,000,KGM,"Other (KGM)",94145,12861887,320928,49866212
2563,3,1,AT,71179091,000,KGM,"Wholly of plastics or glass (KGM)",1,62621,22,246856
2563,3,1,AU,71179092,000,KGM,"Wholly of wood, worked tortoise shell, ivory, bone, horn, coral, mother of pearl and other animal carving material, worked vegetable carving material or worked mineral carving material (KGM)",2,42641,53,585919
2563,3,1,CN,71179093,000,KGM,"Wholly of porcelain or china (KGM)",7,366359,38,2872615
2563,3,1,AT,71179099,000,KGM,"Other (KGM)",6818,4797993,19025,26783058
2563,3,1,AU,71181010,000,KGM,"Silver coin (KGM)",45,490138,130,2451825
2563,3,1,AU,71181090,000,KGM,"Other (KGM)",282,381567,344,897373
2563,3,1,FR,71189010,000,KGM,"Gold coin, whether or not legal tender (KGM)",4,56377,5,4505305
2563,3,1,AU,71189020,000,KGM,"Silver coin, being legal tender (KGM)",0,0,1,8475
2563,3,1,CA,71189090,000,KGM,"Other (KGM)",102460,11172680,709664,95447624
2563,3,1,BR,72011000,000,KGM,"Non-alloy pig iron containing by weight 0.5% or less of phosphorus (KGM)",43762547,476504725,57301764,635377824
2563,3,1,BR,72015000,000,KGM,"Alloy pig iron; spiegeleisen (KGM)",0,0,549865,6476988
2563,3,1,FR,72021100,000,KGM,"Containing by weight more than 2% of carbon (KGM)",84001,4413421,4299267,110000792
2563,3,1,IN,72021900,000,KGM,"Other (KGM)",13200,837707,208210,10319472
2563,3,1,AE,72022100,000,KGM,"Containing by weight more than 55% of silicon (KGM)",2624076,95107137,6040923,218980740
2563,3,1,CN,72022900,000,KGM,"Other (KGM)",801240,32582315,3030043,109642517
2563,3,1,CN,72023000,000,KGM,"Ferro-silico-manganese (KGM)",3374760,97497626,8058647,222305853
2563,3,1,CN,72024100,000,KGM,"Containing by weight more than 4% of carbon (KGM)",345850,11645110,1789466,57299749
2563,3,1,CN,72024900,000,KGM,"Other (KGM)",559642,17213600,934636,32099567
2563,3,1,BR,72026000,000,KGM,"Ferro-nickel (KGM)",167490,18028543,362430,39536698
2563,3,1,CN,72027000,000,KGM,"Ferro-molybdenum (KGM)",14375,7873468,59550,28860015
2563,3,1,CN,72028000,000,KGM,"Ferro-tungsten and ferro-silico-tungsten (KGM)",1000,1057599,1300,1322060
2563,3,1,CN,72029100,000,KGM,"Ferro-titanium and ferro-silico-titanium (KGM)",5000,499873,5525,620264
2563,3,1,AT,72029200,000,KGM,"Ferro-vanadium (KGM)",21790,19523336,36275,33328937
2563,3,1,BR,72029300,000,KGM,"Ferro-niobium (KGM)",8500,5926493,21900,10813197
2563,3,1,CN,72029900,000,KGM,"Other (KGM)",245898,22004868,934848,82431656
2563,3,1,BH,72031000,000,KGM,"Ferrous products obtained by direct reduction of iron ore (KGM)",323580,3178722,3041950,28034662
2563,3,1,CA,72039000,000,KGM,"Other (KGM)",0,0,125,126268
2563,3,1,AE,72041000,000,KGM,"Waste and scrap of cast iron (KGM)",24109353,188816424,57143696,420014713
2563,3,1,AU,72042100,000,KGM,"Of stainless steel (KGM)",4672066,116133459,13185263,320247147
2563,3,1,AU,72042900,000,KGM,"Other (KGM)",16375560,221204152,49951923,562870545
2563,3,1,CN,72043000,000,KGM,"Waste and scrap of tinned iron or steel (KGM)",0,0,123611,1285539
2563,3,1,CA,72044100,020,KGM,"Bundles (KGM)",538838,5099675,1449018,13168286
2563,3,1,BE,72044100,090,KGM,"Other (KGM)",755149,31659805,1168260,49244247
2563,3,1,AE,72044900,000,KGM,"Other (KGM)",133312332,1147543846,269592336,2201669235
2563,3,1,TW,72045000,000,KGM,"Remelting scrap ingots (KGM)",0,0,46938,3480010
2563,3,1,CN,72051000,000,KGM,"Granules (KGM)",345745,10079071,928641,37920980
2563,3,1,BE,72052100,000,KGM,"Of alloy steel (KGM)",154073,11390873,475420,44926513
2563,3,1,AT,72052900,000,KGM,"Other (KGM)",1943830,108800848,6059945,335620031
2563,3,1,BR,72061010,000,KGM,"Containing by weight more than 0.6% of carbon (KGM)",10,42146,10,42146
2563,3,1,BR,72061090,000,KGM,"Other (KGM)",0,0,622,104433
2563,3,1,CN,72069000,000,KGM,"Other (KGM)",0,5181,21,39639
2563,3,1,MY,72071100,010,KGM,"Containing by weight not more than 0.08% of carbon (KGM)",0,0,7241980,97117086
2563,3,1,VN,72071100,030,KGM,"Containing by weight more than 0.10% but not more than 0.18% of carbon (KGM)",10497800,148568855,10497800,148568855
2563,3,1,MY,72071100,040,KGM,"Containing by weight more than 0.18% of carbon (KGM)",0,0,85282511,1100802670
2563,3,1,DE,72071100,090,KGM,"Other (KGM)",119820153,1613483470,271889459,3479734849
2563,3,1,JP,72071210,010,KGM,"Containing by weight not more than 0.08% of carbon (KGM)",35004957,473839537,70357165,911186153
2563,3,1,JP,72071210,020,KGM,"Containing by weight more than 0.08% but not more than 0.10% of carbon (KGM)",908990,12280997,7666211,96500324
2563,3,1,JP,72071210,030,KGM,"Containing by weight more than 0.10% but not more than 0.18% of carbon (KGM)",23118955,310142957,173372699,2132131387
2563,3,1,JP,72071210,040,KGM,"Containing by weight more than 0.18% of carbon (KGM)",524553,7572617,4969603,59439164
2563,3,1,CN,72071210,090,KGM,"Other (KGM)",34345,892022,34345,892022
2563,3,1,JP,72071290,030,KGM,"Containing by weight more than 0.10% but not more than 0.18% of carbon (KGM)",10349179,175976537,31048032,465200233
2563,3,1,AE,72071290,090,KGM,"Other (KGM)",28231930,351317342,43256278,517344950
2563,3,1,SG,72071900,010,KGM,"Containing by weight not more than 0.08% of carbon (KGM)",31350,29035008,73150,97972850
2563,3,1,CN,72071900,090,KGM,"Other (KGM)",123635,10256133,25372367,331350588
2563,3,1,JP,72072010,000,KGM,"Slabs (KGM)",0,0,0,7939
2563,3,1,OM,72072029,051,KGM,"Of rectangular (including square) cross-section, the width measuring less than twice the thickness (KGM)",25020890,350028005,50806205,680250280
2563,3,1,JP,72072029,090,KGM,"Other (KGM)",10335460,166957401,122528745,1577535211
2563,3,1,AE,72072091,090,KGM,"Other (KGM)",71947913,931425373,107666303,1325180740
2563,3,1,JP,72072099,062,KGM,"Containing by weight 0.60% or more but less than 0.80% of carbon, of circular cross-section (KGM)",0,0,27933,2378130
2563,3,1,OM,72072099,090,KGM,"Other (KGM)",0,0,10044620,123601910
2563,3,1,KR,72081000,020,KGM,"Of a thickness of 6 mm or more but not exceeding 13 mm (KGM)",0,0,49390,815646
2563,3,1,KR,72081000,030,KGM,"Of a thickness of 3 mm or more but less than 6 mm (KGM)",301130,5480686,1604160,27328980
2563,3,1,JP,72081000,040,KGM,"Of a thickness of 1.8 mm or more but less than 3 mm (KGM)",680570,12498532,1513750,26908596
2563,3,1,CN,72081000,090,KGM,"Other (KGM)",1,390,1,390
2563,3,1,JP,72082500,013,KGM,"Of a thickness exceeding 13 mm and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",0,0,11610,376416
2563,3,1,JP,72082500,022,KGM,"Of a thickness of 6 mm or more but not exceeding 13 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",4688688,105108079,11965783,268139035
2563,3,1,JP,72082500,023,KGM,"Of a thickness of 6 mm or more but not exceeding 13 mm and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",142015,4398750,203475,5468480
2563,3,1,JP,72082500,031,KGM,"Of a thickness of less than 6 mm and containing by weight less than 0.03% of carbon (KGM)",11330,219536,367910,5974948
2563,3,1,JP,72082500,032,KGM,"Of a thickness of less than 6 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",5360925,123393436,15015350,342920600
2563,3,1,JP,72082500,033,KGM,"Of a thickness of less than 6 mm and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",69000,2067451,187080,5883693
2563,3,1,CN,72082500,090,KGM,"Other (KGM)",25145,802681,178445,3693151
2563,3,1,JP,72082600,012,KGM,"Of a thickness of 4 mm or more and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",10660355,241556353,26442885,591780870
2563,3,1,JP,72082600,013,KGM,"Of a thickness of 4 mm or more and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",57300,1557159,352440,10300836
2563,3,1,JP,72082600,014,KGM,"Of a thickness of 4 mm or more and containing by weight 0.6% or more of carbon (KGM)",11985,694261,11985,694261
2563,3,1,JP,72082600,021,KGM,"Of a thickness of less than 4 mm and containing by weight less than 0.03% of carbon (KGM)",34260,947233,131900,3136591
2563,3,1,CN,72082600,022,KGM,"Of a thickness of less than 4 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",16368045,353593029,44193780,952602132
2563,3,1,JP,72082600,023,KGM,"Of a thickness of less than 4 mm and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",216070,5500085,802000,20977276
2563,3,1,JP,72082600,024,KGM,"Of a thickness of less than 4 mm and containing by weight 0.6% or more of carbon (KGM)",13570,632353,31120,1214086
2563,3,1,JP,72082600,090,KGM,"Other (KGM)",298763,6183433,678268,13480747
2563,3,1,CN,72082719,012,KGM,"Of a thickness of 1.2 mm or more and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",6460965,132625114,17593510,363233162
2563,3,1,TW,72082719,090,KGM,"Other (KGM)",0,0,214455,3371590
2563,3,1,JP,72082791,000,KGM,"Containing by weight 0.6% or more of carbon (KGM)",10210,475779,23210,1062282
2563,3,1,JP,72082799,011,KGM,"Of a thickness of 2 mm or more and containing by weight less than 0.03% of carbon (KGM)",0,0,81120,1608401
2563,3,1,AU,72082799,012,KGM,"Of a thickness of 2 mm or more and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",29821099,663575516,79475039,1743793085
2563,3,1,JP,72082799,013,KGM,"Of a thickness of 2 mm or more and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",51090,1585551,90410,2855713
2563,3,1,JP,72082799,090,KGM,"Other (KGM)",134030,2278101,143315,2677254
2563,3,1,KR,72083600,012,KGM,"Of a thickness exceeding 19 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",45355,748624,190535,3123983
2563,3,1,KR,72083600,022,KGM,"Of a thickness of 13 mm or more but not exceeding 19 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",0,0,3779035,61940501
2563,3,1,JP,72083600,042,KGM,"Of a thickness of less than 13 mm, of a width not exceeding 1550 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",1011010,15966150,2287450,34639361
2563,3,1,DE,72083600,090,KGM,"Other (KGM)",26842,816492,350004,6578987
2563,3,1,IT,72083700,011,KGM,"For cold rolling, Tin Mill Black Plate (TMBP) quality and containing by weight less than 0.01% of carbon (KGM)",3,889,5,1294
2563,3,1,JP,72083700,021,KGM,"For cold rolling, other quality and containing by weight less than 0.01% of carbon (KGM)",159050,2888432,363510,6466963
2563,3,1,JP,72083700,022,KGM,"For cold rolling, other quality and containing by weight 0.01% or more but less than 0.1% of carbon (KGM)",2624340,46652476,6272820,111210778
2563,3,1,VN,72083700,023,KGM,"For cold rolling, other quality and containing by weight 0.1% or more but less than 0.18% of carbon (KGM)",0,0,208905,2946555
2563,3,1,JP,72083700,042,KGM,"For general use, of a width exceeding 1550 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",64980,1275929,152280,3134360
2563,3,1,IN,72083700,052,KGM,"For general use, of a thickness of 6 mm or more, of a width not exceeding 1550 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",7932412,110181943,17427522,249025047
2563,3,1,JP,72083700,053,KGM,"For general use, of a thickness of 6 mm or more, of a width not exceeding 1550 mm and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",1272775,32519448,3771285,93508074
2563,3,1,CN,72083700,054,KGM,"For general use, of a thickness of 6 mm or more, of a width not exceeding 1550 mm and containing by weight 0.6% or more of carbon (KGM)",0,0,19650,399980
2563,3,1,IN,72083700,072,KGM,"For general use, of a thickness of less than 6 mm, of a width not exceeding 1550 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",2970059,39314393,8369534,117400790
2563,3,1,JP,72083700,073,KGM,"For general use, of a thickness of less than 6 mm, of a width not exceeding 1550 mm and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",13020,389863,317480,7126605
2563,3,1,CN,72083700,074,KGM,"For general use, of a thickness of less than 6 mm, of a width not exceeding 1550 mm and containing by weight 0.6% or more of carbon (KGM)",0,0,196760,4005090
2563,3,1,DE,72083700,090,KGM,"Other (KGM)",33284,1618900,55767,2183899
2563,3,1,JP,72083800,011,KGM,"For cold rolling, Tin Mill Black Plate (TMBP) quality and containing by weight less than 0.01% of carbon (KGM)",0,0,168200,2430191
2563,3,1,JP,72083800,021,KGM,"For cold rolling, other quality of a thickness of 4 mm or more and containing by weight less than 0.01% of carbon (KGM)",17273570,250261718,32317940,465710795
2563,3,1,JP,72083800,022,KGM,"For cold rolling, other quality of a thickness of 4 mm or more and containing by weight 0.01% or more but less than 0.1% of carbon (KGM)",7475760,120471984,16980740,274760628
2563,3,1,JP,72083800,023,KGM,"For cold rolling, other quality of a thickness of 4 mm or more and containing by weight 0.1% or more but less than 0.18% of carbon (KGM)",767970,12661797,1504330,24599472
2563,3,1,JP,72083800,031,KGM,"For cold rolling, other quality of a thickness of less than 4 mm and containing by weight less than 0.01% of carbon (KGM)",6312450,99086417,20310920,314576126
2563,3,1,AU,72083800,032,KGM,"For cold rolling, other quality of a thickness of less than 4 mm and containing by weight 0.01% or more but less than 0.1% of carbon (KGM)",8530610,138016545,20623060,332447625
2563,3,1,JP,72083800,033,KGM,"For cold rolling, other quality of a thickness of less than 4 mm and containing by weight 0.1% or more but less than 0.18% of carbon (KGM)",2804010,46094277,7495185,120645261
2563,3,1,JP,72083800,035,KGM,"For cold rolling, other quality of a thickness of less than 4 mm and containing by weight 0.25% or more of carbon (KGM)",16970,373109,163565,2697611
2563,3,1,IN,72083800,052,KGM,"For general use, of a thickness of 4 mm or more, of a width not exceeding 1550 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",2181555,30576066,3410775,49880755
2563,3,1,JP,72083800,053,KGM,"For general use, of a thickness of 4 mm or more, of a width not exceeding 1550 mm and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",23390,629386,139810,3137745
2563,3,1,IN,72083800,072,KGM,"For general use, of a thickness of less than 4 mm, of a width not exceeding 1550 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",3573294,47610445,6101549,84962796
2563,3,1,KR,72083800,073,KGM,"For general use, of a thickness of less than 4 mm, of a width not exceeding 1550 mm and containing by weight 0.25% or more but less than 0.6% of carbon (KGM)",0,0,42860,816432
2563,3,1,JP,72083990,011,KGM,"For cold rolling, Tin Mill Black Plate (TMBP) quality and containing by weight less than 0.01% of carbon (KGM)",1784710,26441444,5622400,81958070
2563,3,1,JP,72083990,012,KGM,"For cold rolling, Tin Mill Black Plate (TMBP) quality and containing by weight 0.01% or more but less than 0.1% of carbon (KGM)",8635230,128439169,23691740,346353979
2563,3,1,JP,72083990,021,KGM,"For cold rolling, other quality of a thickness of 2 mm or more and containing by weight less than 0.01% of carbon (KGM)",794880,14217778,2093940,37571137
2563,3,1,AU,72083990,022,KGM,"For cold rolling, other quality of a thickness of 2 mm or more and containing by weight 0.01% or more but less than 0.1% of carbon (KGM)",28508415,436455591,66490625,1003605449
2563,3,1,JP,72083990,023,KGM,"For cold rolling, other quality of a thickness of 2 mm or more and containing by weight 0.1% or more but less than 0.18% of carbon (KGM)",2449430,39139569,5824110,92095000
2563,3,1,JP,72083990,025,KGM,"For cold rolling, other quality of a thickness of 2 mm or more and containing by weight 0.25% or more of carbon (KGM)",51820,1139334,328910,7058412
2563,3,1,IN,72083990,052,KGM,"For general use, of a thickness of 2 mm or more, of a width not exceeding 1550 mm and containing by weight 0.03% or more but less than 0.25% of carbon (KGM)",10235165,151797649,25470215,364964801
